Id	Text	Date	Source	RetweetCount
1002470977958301696	RT @DeepWestGallery: You will Love these ... 40% OFF on B&amp;W Portraits, by Italian artist Alfonso Ragone.  ______________ Bancon -Beckett -…	2018-06-01 08:44:40	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	17
1002470963080859648	RT @MistryAnkurr: @INCIndia When CSO declared 5.7% GDP growth in August -   Liberals - Its Genuine data which suggests slowdown. Modi shoul…	2018-06-01 08:44:37	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2
1002470941677400064	RT @AsYouNotWish: I am shocked that despite the Ramzan ceasefire and Modi Ji’s couplets in the appreciation of Prophet Mohammed (PBUH), the…	2018-06-01 08:44:32	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1364
1002470936153649152	Narendra Modi in Singapore LIVE: PM says ‘technology helps in tackling political pressure’  https://t.co/UDJBK7Zxk6	2018-06-01 08:44:30	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	0
1002470923167883265	@sardesairajdeep How it be possible 2019 will be 2014.After all 5 year is not small period and Modi ji has done a l… https://t.co/heWjt0XtO1	2018-06-01 08:44:27	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002470922203197441	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:44:27	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	102
1002470919602778112	@rajinikanthoff That is not correct. MODI  was PM on account of UNKNOWN hope /faith.Public happily accepted difficu… https://t.co/c04awHKHIV	2018-06-01 08:44:26	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	0
1002470914217431041	LIVE : PM Shri Narendra Modi Interacts with students of Nanyang Technical University in Singapore. https://t.co/ZQ4ZHg78Fc	2018-06-01 08:44:25	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	0
1002470885868167168	RT @office0ffRG_: If Modi ji continues to be PM... #BharatBachao https://t.co/Xqwq8xyDrG  #EkPaiseKiSarkar	2018-06-01 08:44:18	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	105
1002470860022779905	India's Modi calls for rules-based order amid sea disputes https://t.co/CHMbOtLJw3	2018-06-01 08:44:12	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002470846399729664	RT @kpjadon02: @narendramodi Do something for farmers which are currently on strike otherwise there will be no more modi modi chants in 201…	2018-06-01 08:44:09	"<a href=""https://twitter.com/"" rel=""nofollow"">tamil test bot</a>"	1
1002470837637742592	RT @bainjal: The Modi wave is over &amp; #Kairana gives India the first Muslim MP post 2014 from the bellwether state of UP. Writing on the wal…	2018-06-01 08:44:07	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	73
1002470836673171456	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:44:07	"<a href=""https://twitter.com/"" rel=""nofollow"">tamil test bot</a>"	102
1002470774144266240	RT @mvmeet: Modi hasn’t fulfilled d promises made in 2014, he’s the weakest PM ever                         -Cong and alliance  If Modi has…	2018-06-01 08:43:52	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1298
1002470769899606016	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:43:51	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	102
1002470767416639489	Look she is unbaised journalists and Arnab is pro Bjp,  she is not against BJp and pro Modi virodhi team😆😆😆😆 https://t.co/JIbMUZsBk0	2018-06-01 08:43:50	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	3
1002470753411858432	RT @RajatSethi86: Tonight at 7:30pm @Shubhrastha and I will be doing a live session on the tremendous amount of work Modi ji and Shivraj ji…	2018-06-01 08:43:47	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	230
1002470746990489601	"RT @INCIndia: Rising prices, falling flyovers, dry ATMs and drier water taps - spare us this ""vikas"" PM Modi!  #VikasEkDhokha"	2018-06-01 08:43:45	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	84
1002470723057790977	RT @ashokgehlot51: It is shocking to see Modi govt spent such huge amount on publicity.This money could have been spent for providing relie…	2018-06-01 08:43:40	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	124
1002470703537405952	"RT @somnath1978: This wud seriously worry SP/BSP - in a non-issue elex w/low turnover, this gives BJP 46%. In a ""Modi vs rest"" general elex…"	2018-06-01 08:43:35	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	43
1002470695098617857	RT @vinayak_jain: PM Modi removed Haj Subsidy. How in the hell is that appeasement? You think that pleases Muslims? He fought for Triple Ta…	2018-06-01 08:43:33	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	42
1002470688442052608	Absolutely right. Even ppl who wanted Modi to be PM for 2nd time are getting away from BJP. Simply bcoz entire govt… https://t.co/yZVXJX47qt	2018-06-01 08:43:31	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002470655835570176	RT @saileenas: Pakistan gave flag draped funeral to an activist from minority community who worked for interfaith harmony&amp;was murdered by e…	2018-06-01 08:43:24	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	406
1002470606640537600	@TinyStep1 @AmanBansal78 @Shelly_Varghese @Tharoorian_INC @ShashiTharoor Shashi Tharoor is an excellent orator, I a… https://t.co/jWq9funlnE	2018-06-01 08:43:12	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002470597912383488	RT @thewire_in: The narrative appears to be fast slipping out of Modi’s hands despite his questionable tactics of campaigning beyond offici…	2018-06-01 08:43:10	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	19
1002470584494821376	India's Modi calls for rules-based order amid sea disputes https://t.co/gw6P7lwtT1	2018-06-01 08:43:07	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002470570536132609	RT @thewire_in: The narrative appears to be fast slipping out of Modi’s hands despite his questionable tactics of campaigning beyond offici…	2018-06-01 08:43:03	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	19
1002470548029333504	RT @Atheist_Krishna: Despite all obstacles created by LG, BJP and Modi I reached 200K mark.  Thank you Kejriwal ji for 200K followers. http…	2018-06-01 08:42:58	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	353
1002470510964477952	"RT @INCIndia: Rising prices, falling flyovers, dry ATMs and drier water taps - spare us this ""vikas"" PM Modi!  #VikasEkDhokha"	2018-06-01 08:42:49	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	84
1002470498305896449	RT @indiatvnews: Technology is what empowers people. A technology driven society breaks social barriers, PM @narendramodi tells students at…	2018-06-01 08:42:46	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1
1002470496368128001	RT @BJP4India: LIVE : PM Modi interacts with students of Nanyang Technical University in Singapore. https://t.co/OQD4hJHOvv	2018-06-01 08:42:45	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	143
1002470471563005952	RT @hindureporter: BJP lost #Kairana despite the country’s Prime Minister Narendra Modi campaigning hours before the bypoll. Opposition won…	2018-06-01 08:42:40	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	280
1002470464629993472	Will #India give #Modi a second chance? https://t.co/mlB3aiiHQR by @Axewords #ModiInSingapore #ModiFor2019… https://t.co/C4xw2gFyt5	2018-06-01 08:42:38	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	1
1002470459965767680	RT @Chellaney: Modi took the initiative to make peace with China, which, however, remains free to continue encircling India. His government…	2018-06-01 08:42:37	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	143
1002470446925787138	India's Modi calls for rules-based order amid sea disputes https://t.co/0ojVE7qq9r	2018-06-01 08:42:34	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002470418828021760	RT @SreeIyer1: Why I will support Prime Minister Mr Narendra Modi in 2019 writes Sandhya Jane https://t.co/BZvJVWc5yr	2018-06-01 08:42:27	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	5
1002470412733698051	RT @DaharwalK: A Tell of @yogrishiramdev SwaDeshi #KIMBO App 1. Stealing US based messaging App 2. Hired Pakistani Models  for Advertise. 3…	2018-06-01 08:42:26	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	5
1002470405804703744	RT @RajatSethi86: Tonight at 7:30pm @Shubhrastha and I will be doing a live session on the tremendous amount of work Modi ji and Shivraj ji…	2018-06-01 08:42:24	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	230
1002470384552177664	RT @the_hindu: Mr. Modi will give a keynote address on Friday at the Shangri-La Dialogue, an annual security conference https://t.co/gjIQFz…	2018-06-01 08:42:19	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2
1002470368106467328	India's Modi calls for rules-based order amid sea disputes https://t.co/zrkevIos1B	2018-06-01 08:42:15	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002470361408163840	RT @t_d_h_nair: Someone told her Modi led BJP govt is doing a lot of good for common people (Sabka Saath, Sabka Vikas) 😜😜😜 https://t.co/hHR…	2018-06-01 08:42:13	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	64
1002470360401481728	RT @ajaymaken: @ArvindKejriwal You may now apologise to @KapilSibal, @PawanKhera &amp; @SheilaDikshit or rope in  @PChidambaram_IN or praise Dr…	2018-06-01 08:42:13	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	275
1002470348145561600	RT @INCWestBengal: Modi Ji's vikas is a dhoka. Creating 2 crore jobs, showing laal aankh to China, building 100 smart cities, doubling farm…	2018-06-01 08:42:10	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	32
1002470340772020224	RT @Shehla_Rashid: Finally!!!! I was hoping someone would give Modi's achievement website - https://t.co/ToxVXEebon - an honest review: 5**…	2018-06-01 08:42:08	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	78
1002470327744712704	RT @srinivasiyc: Beti Bachao-another jumla!  Crimes against women saw horrific rise since 2014. PM Modi’s model state for India Gujarat rep…	2018-06-01 08:42:05	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	289
1002470323294334976	RT @YashwantSinha: What if Modi has lost Kairana etc. He is winning in Indonesia, Malaysia and Singapore.	2018-06-01 08:42:04	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	2219
1002470319066615808	Why I will support Prime Minister Mr Narendra Modi in 2019 https://t.co/j8bMqMOTWY via @PGurus1	2018-06-01 08:42:03	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002470310422237184	RT @KPadmaRani1: Hawa Hawaii !!  Moody Vs Modi   1400 yrs Vs 600 Cr voters 😂  #ModiInIndonesia https://t.co/qF9FehWMLC	2018-06-01 08:42:01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	91
1002470294307532800	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:41:57	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	102
1002470286850060288	RT @vinayak_jain: Many are shouting suggestions and throwing jibes at Modi and Shah. In Kairana —  RLD + Cong + SP + BSP = 4,81,182 BJP = 4…	2018-06-01 08:41:56	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	747
1002470265140531200	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:41:50	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	102
1002470207200399360	RT @Tharoorian_INC: oh dear, oh dear ... when Modi hucksters starts posting stuff like this, you know his days are numbered   #NaMo2019Shoc…	2018-06-01 08:41:37	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	26
1002470198585188352	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:41:34	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	102
1002470164682567682	RT @TimesNow: PM Modi in Singapore: PM speaks on being a ‘Social Media Star’, says ‘Indian forces and common man are my inspiration’ https:…	2018-06-01 08:41:26	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	7
1002470156642078720	"RT @INCIndia: Rising prices, falling flyovers, dry ATMs and drier water taps - spare us this ""vikas"" PM Modi!  #VikasEkDhokha"	2018-06-01 08:41:24	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	84
1002470155098771457	India's Modi calls for rules-based order amid sea disputes https://t.co/cuDhH1433m	2018-06-01 08:41:24	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002470152280203264	India's Modi calls for rules-based order amid sea disputes https://t.co/MUrs4rZEWd	2018-06-01 08:41:23	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002470135049932801	India's Modi calls for rules-based order amid sea disputes https://t.co/MoXSlMzQft	2018-06-01 08:41:19	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002470116569673728	RT @ajaymaken: @ArvindKejriwal You may now apologise to @KapilSibal, @PawanKhera &amp; @SheilaDikshit or rope in  @PChidambaram_IN or praise Dr…	2018-06-01 08:41:15	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	275
1002470091324194816	@Iyervval Prashant bhushan is loosing his credibility now he is blindly pointing fingers on modi which is not good… https://t.co/5qdx5kIybW	2018-06-01 08:41:09	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002470088186978304	RT @bainjal: Congrats UP you have a bigot as CM &amp; an illiterate as deputy CM. From the party that brought you “Ganesha head is plastic surg…	2018-06-01 08:41:08	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	279
1002470007895232513	Don't worry.. today those people who are against Modi  and congressi supporters.. they will be Modi bhakt after 2019 election. Lagi shart.	2018-06-01 08:40:49	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002469999800446982	RT @swamv39: Good News : Petrol Price Reduced by 6 Paise. (All Thanks to Modi) Bad News : Non-Subsidised LPG Prices increased by 49.50 Rs.…	2018-06-01 08:40:47	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	338
1002469985695010816	RT @_YogendraYadav: Bypoll signals: UP: oppn unity outweighs Modi-Shah-Yogi tricks, BJP on its way out. Maha: BJP down but not out yet WB:…	2018-06-01 08:40:44	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	324
1002469979613212672	RT @t_d_h_nair: Someone told her Modi led BJP govt is doing a lot of good for common people (Sabka Saath, Sabka Vikas) 😜😜😜 https://t.co/hHR…	2018-06-01 08:40:42	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	64
1002469978103255040	RT @DrGPradhan: This is what I tell to RW ppl. Don't jump like a frog on hot tin roof. U need to see long-term goals. Kairana result is goo…	2018-06-01 08:40:42	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	485
1002469955621642240	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:40:37	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	102
1002469930833412096	RT @BJP4India: Technology is what empowers people. A technology driven society breaks social barriers. Technology has to be affordable and…	2018-06-01 08:40:31	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	45
1002469911258542081	RT @saket71: The whole underground framework is invoked when Junaid is propped as intolerance poster boy. When #TrilochanMahato a #Dalit #H…	2018-06-01 08:40:26	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	72
1002469891151155200	@SaruMouli @priya_8585 @rishi_modi Yes I'm 🙈 hawww rishi so bad han..didnt expect this from you 🙄😒	2018-06-01 08:40:21	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002469890442301440	India's Modi calls for rules-based order amid sea disputes https://t.co/Gv8i3x1xJ8	2018-06-01 08:40:21	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002469890329055232	@aajtak Who support Modi they have no brain!	2018-06-01 08:40:21	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002469875913089024	"RT @INCIndia: Rising prices, falling flyovers, dry ATMs and drier water taps - spare us this ""vikas"" PM Modi!  #VikasEkDhokha"	2018-06-01 08:40:18	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	84
1002469875615457280	India's Modi calls for rules-based order amid sea disputes https://t.co/yp76wS2A1P	2018-06-01 08:40:17	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002469869512638464	RT @DeshMitr: #KarnatakaFloorTest https://t.co/9CkvDgZhen Nice article by @TheJaggi. For 2019, @AmitShah needs good Arithmetic riding on ti…	2018-06-01 08:40:16	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1
1002469859622572032	India's Modi calls for rules-based order amid sea disputes https://t.co/QeY3WP9rCu	2018-06-01 08:40:14	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002469856556601345	India's Modi calls for rules-based order amid sea disputes https://t.co/gLVxw43cIT	2018-06-01 08:40:13	"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>"	0
1002469844674064386	RT @rkhuria: #VikasEkDhokaHai Real picture of annual GDP growth is presented in this graph. Steadily declining for 3 years: (Modi is a past…	2018-06-01 08:40:10	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	13
1002469833886216192	"RT @INCIndia: Rising prices, falling flyovers, dry ATMs and drier water taps - spare us this ""vikas"" PM Modi!  #VikasEkDhokha"	2018-06-01 08:40:08	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	84
1002469833726885888	RT @AsYouNotWish: I am shocked that despite the Ramzan ceasefire and Modi Ji’s couplets in the appreciation of Prophet Mohammed (PBUH), the…	2018-06-01 08:40:08	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1364
1002469807470460928	RT @smitabarooah: Translation: Anyone, just anyone will do. Corruption, history of goondaism, law violations, nepotism, casteism...everythi…	2018-06-01 08:40:01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	412
1002469805587386368	RT @IYC: Won votes with big promises but PM Modi gave us highest fuel price, LPG price, scams in return. He made India the country with the…	2018-06-01 08:40:01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	46
1002469790798057472	RT @doctor_csr: If we look the way all Political Parties joining hands cutting across ideologies against @narendramodi  I feel that #Modi A…	2018-06-01 08:39:57	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	1
1002469742005940224	RT @i_theindian: Dr C. Kutumba Rao, AP Planning Board VC, says #Modi is likely to be replaced by #NitinGadkhari after the elections to Raja…	2018-06-01 08:39:46	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	22
1002469737618477057	RT @SagarMishraBJP: 'Pradhan Mantri Mudra Yojana' is one of the biggest successes of the Modi Govt. as till now more than 12 crore small en…	2018-06-01 08:39:45	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	86
1002469717779668992	@rohanduaTOI @ArvindKejriwal @yadavakhilesh So they voted for Modi because SP BSP RLD could not delivery for last 3… https://t.co/vRhaRnacSL	2018-06-01 08:39:40	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002469707017084929	RT @bainjal: Kairana Shows BJP Has A Real Fight On Its Hands In 2019 https://t.co/O5D5zdypJ1 via @ndtv I write the Modi wave is over #Bypol…	2018-06-01 08:39:37	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	326
1002469669910048768	RT @bainjal: The Modi wave is over &amp; #Kairana gives India the first Muslim MP post 2014 from the bellwether state of UP. Writing on the wal…	2018-06-01 08:39:28	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	73
1002469669603815424	RT @adt007ad: Morning: Modi (MA degree) is an uneducated chaiwaala. Yogi Adityanath (B. Sc. in Maths) is an illiterate baba. We already mis…	2018-06-01 08:39:28	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	78
1002469654118400000	RT @INCIndia: The Modi Govt spent Rs 4,343 crores on publicity in the last 4 years.   This amount could've fed 1 MILLIONchildren for 3 YEAR…	2018-06-01 08:39:25	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	761
1002469639983648768	RT @GauravPandhi: Another flyover mishap in PM Modi's Lok Sabha constituency. I really hope there are no casualties this time. Why should p…	2018-06-01 08:39:21	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	118
1002469622501683200	RT @mahesh10816: Good morning friends 🙏   I see many advisors to BJP &amp; Modi ji since yesterday. My suggestion is kindly relax , the stakes…	2018-06-01 08:39:17	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	48
1002469617162510336	RT @rssurjewala: Adding Fuel to Fire 🔥 Making Cooking Costly!   Today again, Modi Govt raises the Price of Subsidised LPG   Cylinders by ₹2…	2018-06-01 08:39:16	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	279
1002469605640736768	RT @ajaymaken: @ArvindKejriwal You may now apologise to @KapilSibal, @PawanKhera &amp; @SheilaDikshit or rope in  @PChidambaram_IN or praise Dr…	2018-06-01 08:39:13	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	275
1002469604025880576	RT @sksism: Congratulation Modi Ji for extraordinary structural reforms. It has started paying dividend. India @ 7.7 % comprehensively goes…	2018-06-01 08:39:13	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	7
1002469597205942272	RT @ashoswai: Modi was the Patron of the Hindutva Terror Outfit, which is accused of killing Journalist Gauri Lankesh!  https://t.co/WZAjYe…	2018-06-01 08:39:11	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	64
1002469582932570112	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:39:08	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	102
1002469554885398528	RT @KilaFateh: modi govt hasn't succeeded in fulfilling a single promise to the people of India, they've created so much muck in people's m…	2018-06-01 08:39:01	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	52
1002469546756894720	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:38:59	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	102
1002469540616290304	RT @DailyO_: #PranabMukherjee to attend #RSS event has exposed our left liberals | @journalistreyaz | https://t.co/IbQ1CT1rWL https://t.co/…	2018-06-01 08:38:58	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	3
1002469538343063552	RT @AskAnshul: India now has access to four important ports abroad :  1) Duqm in Oman 2) Chabahar in Iran 3) Assumption Island in Seychelle…	2018-06-01 08:38:57	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>"	102
1002469502410346496	@mkatju difference is, Napoleon didn't tamper EVM. Modi is too much of an underachiever to be even used in the same sentence as Napoleon	2018-06-01 08:38:49	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002469498207678464	RT @INCIndia: PM Modi talks about the importance of education in his “Mann Ki Baat.” However, his Govt’s actions paint a starkly different…	2018-06-01 08:38:48	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	391
1002469490398056448	RT @KPadmaRani1: Hawa Hawaii !!  Moody Vs Modi   1400 yrs Vs 600 Cr voters 😂  #ModiInIndonesia https://t.co/qF9FehWMLC	2018-06-01 08:38:46	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	91
1002469478947581952	@gauravlavania Without learning any lessons, BJP won states like Tripura? Modi and Shah know very well what it mean… https://t.co/SBm0YpqQOP	2018-06-01 08:38:43	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0
1002469463097266176	@rahulkanwal Their only trip in life is to keep Modi out. And you journos get all excited. Can you please think wha… https://t.co/OoZS65t3qg	2018-06-01 08:38:39	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002469455576723456	RT @BJP4India: LIVE : PM Modi interacts with students of Nanyang Technical University in Singapore. https://t.co/OQD4hJHOvv	2018-06-01 08:38:37	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	143
1002469421078622208	@narendramodi @jokowi Thanks PM Narendra modi to visit indonesia...	2018-06-01 08:38:29	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002471879964164096	RT @sardesairajdeep: The template for 2019 is now set: the BJP needs to make the general elections presidential/‘national’, the opposition…	2018-06-01 08:48:15	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	166
1002471252055822336	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:45:46	"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>"	6168
1002471196925935617	@javeednusrat SS will play in establishment hands this will goto courts,then petition,then stay order,without punja… https://t.co/xqBuftJqNz	2018-06-01 08:45:33	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0
1002471095469989888	RT @mkatju: After 2019 elections India will become like under the degenerate&amp;dissolute later Mughals, in which thugs&amp;pindaris will abound,…	2018-06-01 08:45:08	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	11
1002470713939382272	RT @RahulGandhi: Congratulations to all the winners in the by polls, across India. Valuable lessons to be learnt from the victories &amp; defea…	2018-06-01 08:43:37	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	6168
